,name,city,content,score,date
600,戚少商,北京,之前大概了解了电影是根据什么样的故事改编，只是没想到会以这么商业的方式展现出来。这种过于商业且略显套路的表达形式，在一定程度上消解了本片的力道，这是我觉得比较遗憾的地方。现在的评分绝对是报复性好评。。。9分并不意味着“药神”有多好，只能说近年国产院线片太差，观众也憋得太久了。,推荐,2018-07-05
601,Miss power,广东广州,只能十分。,力荐,2018-07-04
602,杨炸炸,云南大理,国产电影直面现实痛楚的太少 我不是药神太难得,力荐,2018-07-05
603,养乐多洋芋片,福建泉州,笑过，哭过。叙述着，揭露着，歌颂着，批判着。编导在尺度方面、情感角落都权衡得很好，还有一众角色都演绎得挺好，推荐。,推荐,2018-06-30
604,麻油叶,北京,良心,力荐,2018-07-05
605,而我在等你,广东深圳,"喜欢王传君这种有骨气的演员👍🏻
明天想去看
穷比病可怕",力荐,2018-07-08
606,大头绿豆,广东深圳,题材3分，前半部分3分，后半部分1分，结尾0分。高分说明讲好一个故事在现在的院线已经是多么难得的事，以及，不能把讲不圆一个好故事的锅都甩给广电总局。结尾可以好很多的。,还行,2018-07-10
607,魏晓波,湖南长沙,可能人们离现实太远了，看到一个和现实稍微沾点边的电影就全民狂欢了。。这就是一个普通的商业电影，病态的电影市场,还行,2018-07-12
608,巽,关注此人,3.5星。挺好的，高完成度、商业、套路，但是靠演技撑起了基本的质感，配角尤其好，王传君王砚辉尤其尤其好。不过对比达拉斯，王传君最后还是不够瘦啊…（只有周一围整个人兼角色都很游离，不好。,推荐,2018-07-06
609,小尾巴mori,"kobe, Japan",捧得过高了，药价高又不是只有企业的责任，这部片子还是只反应了一个面。另外拍摄地选在上海也很出戏,推荐,2018-07-07
610,朱马查,上海,值是值得一看的，是题材确实难得，也是现象引人注目，还有事件力度可观，是事件不是故事，整个影片就是在被导演基本功和审美拖累。这部电影意义大概是告诉青年导演们现实主义土壤不缺的、诚意实力不走流量的卡司不缺的，发行力度不缺的，审查可以努力的，扶持新人力度有的，没有基本功一样不能看,还行,2018-07-03
611,Mr.发条橙,四川遂宁,“神作”不至于，四星适当刚刚好。“现实意义大于电影本身”这句评论终于有机会对国产片说了，是久违的意料之内，但也仍然具有里程碑式的意义。不需要太多琢磨的地方，反思、认知、态度与思考，这几个点都感受到了，这就够了。未来会越来越好，这不仅是期待，更是现实社会进步源源不断的动力，我也相信,推荐,2018-07-04
612,我是尾号2473,浙江杭州,穷病固然难治，可问题是大家为什么穷？人病了要吃药，社会病了吃什么？,推荐,2018-07-03
613,毒妇脸少女心。,上海,五星太高了 剧本是好剧本 后半部分剧情和人物转换太TM突兀了吧 而且我居然没哭（但是徐峥演技值得满分了开头在想上海话太标准了结果立刻百度结果发现他就是上海人啊哈哈哈我的诡异笑点？）,还行,2018-07-06
614,桃子,北京,比起《达拉斯》矛头直指FDA，这部依然是中国特色巨婴逻辑:我穷我病我有理；成本、风险，我不负；你放弃，你混蛋 /这故事，只要能顺利拍下来，谁都能火，没有一个值得称赞的镜头和调度，全凭剧本、表演和音乐煽情，这导演也是运气真好。例如：原型最讨厌的千里相送，只要做个变焦，就不是夸张而是隐喻,还行,2018-07-08
615,欣欣向荣,重庆,刚刚看的，后半段好感人啊，眼泪始于老奶奶对警察的一段话，餐巾纸一张接着一张就没有停过，结局还是比较好的，药纳入了医保,力荐,2018-07-07
616,阿巴厮,四川成都,好题材啊，哭惨了，这种题材新闻也能看哭。,推荐,2018-06-30
617,普鲁斯特蓝,北京,不善于巧言令色的中国平民百姓，在表达对活命的原始渴求、对美好生活的朴素希望时往往显得直白突兀，难道老婆婆对警官声声滴血的泣诉还不够不真实吗？讨巧和避重就轻诚然有之，但贵在没有显得不真诚，而艺术价值跟不上社会意义的问题于商业片而言本就难解决，最大的问题是仍粗糙得像在拍电视剧。,推荐,2018-07-05
618,天黑以后猫不然,北京,果然是“不哭不是人”的电影，但结局是正向的，看完第一想去雍和宫拜拜或抄抄地藏经；第二想给自己买医疗保险；第三想好好瑜伽不要再熬夜和生气；和达拉斯买家俱乐部最大的区别可能是主人公相比非常的脆弱和挫中带钢，整体剧情处理更柔和，更细腻一点。达拉斯相比更酷更独立更punk。,力荐,2018-07-05
619,glow,北京,我也希望中国也能有改变制度的电影出现,推荐,2018-07-05
620,朱马查,上海,值是值得一看的，是题材确实难得，也是现象引人注目，还有事件力度可观，是事件不是故事，整个影片就是在被导演基本功和审美拖累。这部电影意义大概是告诉青年导演们现实主义土壤不缺的、诚意实力不走流量的卡司不缺的，发行力度不缺的，审查可以努力的，扶持新人力度有的，没有基本功一样不能看,还行,2018-07-03
621,Mr.发条橙,四川遂宁,“神作”不至于，四星适当刚刚好。“现实意义大于电影本身”这句评论终于有机会对国产片说了，是久违的意料之内，但也仍然具有里程碑式的意义。不需要太多琢磨的地方，反思、认知、态度与思考，这几个点都感受到了，这就够了。未来会越来越好，这不仅是期待，更是现实社会进步源源不断的动力，我也相信,推荐,2018-07-04
622,我是尾号2473,浙江杭州,穷病固然难治，可问题是大家为什么穷？人病了要吃药，社会病了吃什么？,推荐,2018-07-03
623,毒妇脸少女心。,上海,五星太高了 剧本是好剧本 后半部分剧情和人物转换太TM突兀了吧 而且我居然没哭（但是徐峥演技值得满分了开头在想上海话太标准了结果立刻百度结果发现他就是上海人啊哈哈哈我的诡异笑点？）,还行,2018-07-06
624,桃子,北京,比起《达拉斯》矛头直指FDA，这部依然是中国特色巨婴逻辑:我穷我病我有理；成本、风险，我不负；你放弃，你混蛋 /这故事，只要能顺利拍下来，谁都能火，没有一个值得称赞的镜头和调度，全凭剧本、表演和音乐煽情，这导演也是运气真好。例如：原型最讨厌的千里相送，只要做个变焦，就不是夸张而是隐喻,还行,2018-07-08
625,欣欣向荣,重庆,刚刚看的，后半段好感人啊，眼泪始于老奶奶对警察的一段话，餐巾纸一张接着一张就没有停过，结局还是比较好的，药纳入了医保,力荐,2018-07-07
626,阿巴厮,四川成都,好题材啊，哭惨了，这种题材新闻也能看哭。,推荐,2018-06-30
627,普鲁斯特蓝,北京,不善于巧言令色的中国平民百姓，在表达对活命的原始渴求、对美好生活的朴素希望时往往显得直白突兀，难道老婆婆对警官声声滴血的泣诉还不够不真实吗？讨巧和避重就轻诚然有之，但贵在没有显得不真诚，而艺术价值跟不上社会意义的问题于商业片而言本就难解决，最大的问题是仍粗糙得像在拍电视剧。,推荐,2018-07-05
628,天黑以后猫不然,北京,果然是“不哭不是人”的电影，但结局是正向的，看完第一想去雍和宫拜拜或抄抄地藏经；第二想给自己买医疗保险；第三想好好瑜伽不要再熬夜和生气；和达拉斯买家俱乐部最大的区别可能是主人公相比非常的脆弱和挫中带钢，整体剧情处理更柔和，更细腻一点。达拉斯相比更酷更独立更punk。,力荐,2018-07-05
629,glow,北京,我也希望中国也能有改变制度的电影出现,推荐,2018-07-05
630,远子,北京,已经很不错了。现实肯定比电影复杂，之前看过的一些根据真人真事改编的电影，其现实往往比电影表现的要黑暗得多（比如《无人知晓》）。但我想我们不能因为现实的复杂而去否定电影的“单纯”。从某种程度上讲，这也是电影存在的意义。这部电影能够激发大家关于进口药的讨论，也是好事。,推荐,2018-07-09
631,瓜瓜饼饼,"Lusaka, Zambia",可拍戏可演戏的山争哥哥好棒，王传君很颠覆……,力荐,2018-07-04
632,安蓝·怪伯爵,北京,别老问良心值几个大，能当饭吃？麻烦先摸摸自己有没有。看得太有感触，为至亲买过印度药，看大妈求曹斌能不能别抓了，瞬间哭得稀里哗啦，那种绝望中抓住救命稻草的感觉太真实。有啥别有病没啥别没钱。别忘了还一句，人吃五谷杂粮哪个不生病？生而为人真太难了哎。又哭又笑地看完，屏幕亮起有人用力鼓掌,推荐,2018-07-08
633,子文东,福建泉州,《暴裂无声》之后今年又一部关于现实的国产好电影，有一点苦涩的幽默，更多的普通人在利与义、法与情之间的挣扎，即使毫无悬念，这样的故事一步一步讲出来，最后还是会让人无法控制情绪……因为这里面其实到最后也没有什么英雄义士，只是人本着基本的良知就必然走到这一步，而这样的事不会只有这一件…,力荐,2018-07-01
634,京客隆小丸子,北京,五彩城点映。中国的达拉斯买家俱乐部,力荐,2018-06-30
635,银色bullet,北京,里面演病人的群演特别真实，人间疾苦,推荐,2018-07-03
636,qw0aszx,浙江杭州,其实故事上各方面都还是有意识去克制，包括煽情这种也没有太过度，倒是视听方面都是彻底的扣分项，虽然没能真拍出原始事件样子但从单角度改编来说也算是难得吧。不过内地总算拍出了一部这种“豆瓣高分韩国类型片”式的片子，我是该高兴还是该失望…… 7.3分★★★☆,还行,2018-06-30
637,A天涯任我行,天津,这样题材的电影居然能过审？这次为广电点赞，能让反应社会问题的影片上映了不容易。电影拍的没得说，题材一级棒，每一个演员都将角色刻画的入木三分，希望这是中国电影发展的分水岭，愿未来有更多反应现实题材的好电影陆续上映。,力荐,2018-07-08
638,撒旦君,北京,利益计算和理性思考~在人和人触碰的瞬间毫无力量。,力荐,2018-07-03
639,嘟嘟熊之父,北京,对生命的眷恋，对死亡的恐惧，对贫穷的无力，全是大实话，却是没人敢拍的大实话。中国一年有一部这样的片子，足够了。,推荐,2018-06-30
640,远子,北京,已经很不错了。现实肯定比电影复杂，之前看过的一些根据真人真事改编的电影，其现实往往比电影表现的要黑暗得多（比如《无人知晓》）。但我想我们不能因为现实的复杂而去否定电影的“单纯”。从某种程度上讲，这也是电影存在的意义。这部电影能够激发大家关于进口药的讨论，也是好事。,推荐,2018-07-09
641,瓜瓜饼饼,"Lusaka, Zambia",可拍戏可演戏的山争哥哥好棒，王传君很颠覆……,力荐,2018-07-04
